ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200883_at,1922,P,0.000732
200884_at,279.2,A,0.246094
200885_at,597.1,P,0.023926
200886_s_at,4122.3,P,0.000244
200887_s_at,1116.7,P,0.000244
200888_s_at,28351.6,P,0.000244
200889_s_at,789.1,P,0.001221
200890_s_at,425.2,P,0.00293
200891_s_at,1557.6,P,0.000732
200892_s_at,2445.2,P,0.000244
200893_at,4985.7,P,0.000244
200894_s_at,637.7,A,0.067627
200895_s_at,1072.3,P,0.001953
200896_x_at,3231.7,P,0.000244
200897_s_at,420,P,0.001953
200898_s_at,1346.9,P,0.00293
200899_s_at,1866.1,P,0.000244
200900_s_at,745.8,P,0.010742
200901_s_at,1420,P,0.010742
200902_at,1490,P,0.000244
200903_s_at,1597.9,P,0.000244
200904_at,1151.8,P,0.000244
200905_x_at,4995.1,P,0.000244
200906_s_at,185.7,A,0.095215
200907_s_at,350.8,P,0.01416
200908_s_at,274.7,A,0.149658
200909_s_at,28940.2,P,0.000244
200910_at,4229.4,P,0.000244
200911_s_at,1993.7,P,0.037598
200912_s_at,10123.5,P,0.000244
200913_at,759.3,P,0.001953
200914_x_at,438.8,P,0.00293
200915_x_at,1525.6,P,0.000732
200916_at,3263.9,P,0.005859
200917_s_at,369.3,A,0.149658
200918_s_at,1814.3,P,0.000732
200919_at,1797.2,P,0.008057
200920_s_at,4405.4,P,0.000244
200921_s_at,2467.8,P,0.000244
200922_at,493,P,0.000244
200923_at,2725.5,P,0.00415
200924_s_at,788.5,P,0.008057
200925_at,7706,P,0.000244
200926_at,57274.7,P,0.000244
200927_s_at,971.3,P,0.000244
200928_s_at,71.9,A,0.633789
200929_at,1453.8,P,0.000244
200930_s_at,39.8,A,0.72583
200931_s_at,1151.7,P,0.000244
200932_s_at,863.6,P,0.001953
200933_x_at,39566.8,P,0.000244
200934_at,2167.7,P,0.000732
200935_at,912.1,P,0.000732
200936_at,15722.8,P,0.000244
200937_s_at,26260.8,P,0.000244
200938_s_at,13.2,A,0.870361
200939_s_at,12.7,A,0.888428
200940_s_at,673.4,A,0.067627
200941_at,1115.5,P,0.000732
200942_s_at,1986.5,P,0.008057
200943_at,8186.1,P,0.001953
200944_s_at,8459.9,P,0.000244
200945_s_at,2076.5,P,0.000732
200946_x_at,1147.4,P,0.001953
200947_s_at,1229.5,P,0.010742
200948_at,1347.6,P,0.000244
200949_x_at,29440,P,0.000244
200950_at,1233.9,P,0.010742
200951_s_at,63.8,A,0.828613
200952_s_at,52.3,A,0.696289
200953_s_at,325.1,M,0.056152
200954_at,649.9,M,0.056152
200955_at,1701.3,P,0.000244
200956_s_at,2853.6,P,0.000244
200957_s_at,1807.3,P,0.000244
200958_s_at,2117.7,P,0.000244
200959_at,2300,P,0.000244
200960_x_at,1401.7,P,0.00415
200961_at,640.2,P,0.000732
200962_at,1159.3,P,0.008057
200963_x_at,44525.8,P,0.000244
200964_at,4676.5,P,0.000244
200965_s_at,2384.9,P,0.000244
200966_x_at,6193.8,P,0.000244
200967_at,2534.3,P,0.000244
200968_s_at,2933.1,P,0.000732
200969_at,864.2,P,0.001221
200970_s_at,1723.1,P,0.00293
200971_s_at,4277.9,P,0.000244
200972_at,2045.5,P,0.000732
200973_s_at,1144.8,P,0.000732
200974_at,367.7,M,0.056152
200975_at,2092.4,P,0.000244
200976_s_at,2672.3,P,0.000244
200977_s_at,1072.2,P,0.000244
200978_at,4508.7,P,0.000732
200979_at,459.3,P,0.001221
200980_s_at,1659.5,P,0.000244
200981_x_at,19648.9,P,0.000244
200982_s_at,1567.4,P,0.000244
200983_x_at,1664.7,P,0.000244
200984_s_at,1231.1,P,0.000244
200985_s_at,1174.3,P,0.000244
200986_at,208.8,A,0.171387
200987_x_at,1015.2,P,0.046143
200988_s_at,274.8,P,0.010742
200989_at,1418.9,P,0.000244
200990_at,5557.6,P,0.000732
200991_s_at,783.7,A,0.095215
200992_at,2485.8,P,0.000244
200993_at,1131.2,P,0.000244
200994_at,863.3,P,0.000244
200995_at,443.7,P,0.030273
200996_at,2351.8,P,0.000732
200997_at,1433.2,P,0.000732
200998_s_at,449.1,P,0.008057
200999_s_at,452.4,P,0.046143
201000_at,1750.2,P,0.018555
201001_s_at,751,P,0.000244
201002_s_at,1784.9,P,0.000244
201003_x_at,932.6,P,0.001953
201004_at,5275.8,P,0.000244
201005_at,381.8,M,0.056152
201006_at,233.4,A,0.171387
201007_at,1734.9,P,0.000732
201008_s_at,2827.4,P,0.001953
201009_s_at,3715.3,P,0.000732
201010_s_at,4966.8,P,0.000244
201011_at,967.5,P,0.000732
