ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200851_s_at,2549.4,P,0.00293
200852_x_at,1386.1,P,0.010742
200853_at,11838.3,P,0.000732
200854_at,871.7,P,0.000732
200855_at,289.3,P,0.018555
200856_x_at,266.4,P,0.001221
200857_s_at,1112.7,P,0.001953
200858_s_at,19187.8,P,0.000244
200859_x_at,656.3,P,0.00293
200860_s_at,2931.8,P,0.000244
200861_at,1030.6,P,0.00415
200862_at,195.8,A,0.171387
200863_s_at,2897.5,P,0.000244
200864_s_at,285.4,P,0.000244
200865_at,79.3,A,0.601074
200866_s_at,1211.8,P,0.023926
200867_at,1084.5,P,0.000244
200868_s_at,1510.8,P,0.00293
200869_at,34451,P,0.000244
200870_at,3109.6,P,0.000244
200871_s_at,1361.6,P,0.001953
200872_at,528.3,M,0.056152
200873_s_at,3436.5,P,0.000244
200874_s_at,835.7,P,0.000732
200875_s_at,3256.1,P,0.000244
200876_s_at,2899.1,P,0.000244
200877_at,5641.5,P,0.000244
200878_at,12.1,A,0.533936
200879_s_at,99.6,A,0.5
200880_at,2595.1,P,0.000732
200881_s_at,4524.4,P,0.000244
200882_s_at,1901.8,P,0.000244
200883_at,1973.2,P,0.000244
200884_at,378.6,P,0.030273
200885_at,198.7,A,0.366211
200886_s_at,3757.2,P,0.000244
200887_s_at,588.9,P,0.001953
200888_s_at,23929.8,P,0.000244
200889_s_at,527.4,P,0.000244
200890_s_at,355.8,P,0.00415
200891_s_at,1474.8,P,0.00293
200892_s_at,4868,P,0.000244
200893_at,7187.6,P,0.000244
200894_s_at,395.3,A,0.129639
200895_s_at,723,P,0.00415
200896_x_at,4186.4,P,0.000244
200897_s_at,8.8,A,0.601074
200898_s_at,3329.2,P,0.000732
200899_s_at,1988.5,P,0.000244
200900_s_at,681.2,P,0.000732
200901_s_at,608.8,P,0.01416
200902_at,2077.8,P,0.000244
200903_s_at,1639,P,0.000244
200904_at,2607.5,P,0.000244
200905_x_at,13968.1,P,0.000244
200906_s_at,196.9,A,0.27417
200907_s_at,15.5,A,0.753906
200908_s_at,155.9,A,0.27417
200909_s_at,28321.3,P,0.000244
200910_at,2764.4,P,0.000244
200911_s_at,2804.8,P,0.010742
200912_s_at,15534.7,P,0.000244
200913_at,752.3,P,0.000244
200914_x_at,778.6,P,0.001221
200915_x_at,2288.7,P,0.000244
200916_at,2379.9,P,0.00415
200917_s_at,548.2,P,0.023926
200918_s_at,1662.5,P,0.001221
200919_at,1364.2,P,0.01416
200920_s_at,16690.7,P,0.000244
200921_s_at,6043.1,P,0.000244
200922_at,264.3,P,0.008057
200923_at,580.6,M,0.056152
200924_s_at,504.9,P,0.030273
200925_at,8389.1,P,0.000244
200926_at,42641.3,P,0.000244
200927_s_at,902.5,P,0.000732
200928_s_at,77.2,A,0.171387
200929_at,916.7,P,0.000244
200930_s_at,108.4,A,0.665527
200931_s_at,1202.3,P,0.000244
200932_s_at,646.2,P,0.001953
200933_x_at,29143.8,P,0.000244
200934_at,3332.4,P,0.000244
200935_at,400.4,P,0.000244
200936_at,21362.8,P,0.000244
200937_s_at,16315.8,P,0.000244
200938_s_at,8.5,A,0.932373
200939_s_at,156.2,A,0.5
200940_s_at,1582.3,P,0.001221
200941_at,1019.2,P,0.000732
200942_s_at,2034.1,P,0.005859
200943_at,6100.8,P,0.000732
200944_s_at,9268.8,P,0.000244
200945_s_at,1487.1,P,0.000244
200946_x_at,910.8,P,0.000732
200947_s_at,1136,M,0.056152
200948_at,891.8,P,0.000244
200949_x_at,24399.6,P,0.000244
200950_at,534.7,A,0.095215
200951_s_at,27.4,A,0.904785
200952_s_at,49.5,A,0.696289
200953_s_at,556.9,P,0.030273
200954_at,761.8,A,0.111572
200955_at,1498.5,P,0.000732
200956_s_at,2076.2,P,0.000732
200957_s_at,1224.2,P,0.000244
200958_s_at,859.7,P,0.000244
200959_at,2220.6,P,0.000244
200960_x_at,1911.4,P,0.005859
200961_at,819.2,P,0.001953
200962_at,804,P,0.001953
200963_x_at,30575.4,P,0.000244
200964_at,2508.5,P,0.000244
200965_s_at,506.4,P,0.001953
200966_x_at,6305.6,P,0.000244
200967_at,1777.5,P,0.000244
200968_s_at,2052.4,P,0.000732
200969_at,875,P,0.000244
200970_s_at,1478.4,P,0.00293
200971_s_at,3566.5,P,0.000244
200972_at,1844.8,P,0.000244
200973_s_at,979.1,P,0.000244
200974_at,321.3,M,0.056152
200975_at,875.5,P,0.000244
200976_s_at,2444.4,P,0.000244
200977_s_at,1584.5,P,0.000244
200978_at,3420.7,P,0.000732
200979_at,250.3,P,0.008057
200980_s_at,1399.9,P,0.000732
200981_x_at,22865,P,0.000244
200982_s_at,302.1,A,0.219482
200983_x_at,680.1,P,0.000244
200984_s_at,545.1,P,0.001221
200985_s_at,540.7,P,0.00293
200986_at,142.2,A,0.246094
200987_x_at,942.9,M,0.056152
200988_s_at,227.7,A,0.067627
200989_at,3401.1,P,0.000244
200990_at,3780.3,P,0.000732
200991_s_at,606.8,P,0.046143
200992_at,1605.7,P,0.000244
200993_at,1090.6,P,0.000244
200994_at,609.9,P,0.000732
200995_at,282.2,P,0.037598
200996_at,3430.9,P,0.000732
200997_at,1806.2,P,0.000244
200998_s_at,233.4,P,0.023926
200999_s_at,220.7,A,0.19458
201000_at,1822.7,P,0.018555
201001_s_at,641,P,0.000244
201002_s_at,1246.2,P,0.000244
201003_x_at,1215.6,P,0.000732
201004_at,2445.9,P,0.000244
201005_at,5657.7,P,0.000244
201006_at,235.7,A,0.129639
201007_at,1166.1,P,0.000244
201008_s_at,5302.9,P,0.000244
201009_s_at,5283.2,P,0.000732
201010_s_at,2982.8,P,0.000244
201011_at,651.7,P,0.001221
201012_at,202.4,A,0.095215
201013_s_at,2082.2,P,0.000244
201014_s_at,1646,P,0.000244
201015_s_at,1637.2,P,0.001221
201016_at,314.9,P,0.00415
201017_at,1022.3,P,0.000244
201018_at,713.4,P,0.000732
201019_s_at,1523.7,P,0.000244
201020_at,1256,P,0.000244
201021_s_at,1570.2,P,0.00293
201022_s_at,1982.1,P,0.000244
201023_at,2093.1,P,0.000244
201024_x_at,1529.8,P,0.000244
201025_at,309.8,P,0.023926
201026_at,452.9,P,0.030273
201027_s_at,235,P,0.018555
201028_s_at,1148.8,P,0.001953
201029_s_at,2750.3,P,0.000244
201030_x_at,9976.6,P,0.000244
201031_s_at,6498.3,P,0.000244
201032_at,1144.9,P,0.023926
201033_x_at,41870.3,P,0.000244
201034_at,2794.7,P,0.000244
201035_s_at,1931.9,P,0.010742
201036_s_at,1181.6,P,0.000244
201037_at,849.6,P,0.001953
201038_s_at,767,P,0.001953
201039_s_at,813.3,P,0.001953
201040_at,1513.1,P,0.00293
201041_s_at,28038.9,P,0.000244
201042_at,101.3,A,0.303711
201043_s_at,204.5,A,0.149658
201044_x_at,4997.4,P,0.000244
201045_s_at,157.7,A,0.27417
201046_s_at,618.5,A,0.095215
201047_x_at,660,P,0.000732
201048_x_at,290.8,P,0.018555
201049_s_at,39820.3,P,0.000244
201050_at,165.8,A,0.633789
201051_at,4396.6,P,0.000244
201052_s_at,766.9,P,0.001953
201053_s_at,342.4,P,0.030273
201054_at,2478.5,P,0.000244
201055_s_at,382.5,P,0.000244
201056_at,401.3,P,0.023926
201057_s_at,908.8,P,0.000732
201058_s_at,20.5,A,0.943848
201059_at,184,A,0.19458
201060_x_at,277.2,P,0.00415
201061_s_at,245.6,A,0.27417
201062_at,3.1,A,0.99707
201063_at,230,P,0.001953
201064_s_at,1736.1,P,0.000244
201065_s_at,3405.5,P,0.000732
201066_at,1535.6,P,0.01416
201067_at,320.3,A,0.171387
201068_s_at,1896.5,P,0.000244
201069_at,95.5,A,0.334473
201070_x_at,3923.3,P,0.000244
201071_x_at,6555,P,0.000732
201072_s_at,963.1,P,0.00415
201073_s_at,1174.3,P,0.000244
201074_at,1499.2,P,0.000244
201075_s_at,916.3,P,0.000244
201076_at,814.1,P,0.01416
201077_s_at,3102.6,P,0.000244
201078_at,1523.5,P,0.000732
201079_at,871.5,P,0.00293
201080_at,400.4,P,0.01416
201081_s_at,423.5,A,0.19458
201082_s_at,344.6,P,0.001221
201083_s_at,241.8,P,0.01416
201084_s_at,3677.8,P,0.000244
201085_s_at,3189.8,P,0.000244
201086_x_at,3002.2,P,0.000244
201087_at,365.2,A,0.129639
201088_at,2437,P,0.000244
201089_at,772.1,P,0.001221
201090_x_at,30099,P,0.010742
201091_s_at,1266.4,P,0.000244
201092_at,3800.8,P,0.000244
201093_x_at,1394.5,P,0.000244
201094_at,28282.6,P,0.000244
201095_at,655.5,A,0.067627
201096_s_at,1133.7,P,0.000244
201097_s_at,1548.6,P,0.000732
201098_at,719.1,P,0.000244
201099_at,1271,P,0.000244
201100_s_at,2084.7,P,0.001953
201101_s_at,3208.5,P,0.000244
201102_s_at,1114.7,P,0.000244
201103_x_at,4791.8,P,0.000244
201104_x_at,2624.1,P,0.000732
201105_at,33.8,A,0.665527
201106_at,1912.6,P,0.001221
201107_s_at,35.1,A,0.828613
201108_s_at,38.1,A,0.601074
201109_s_at,26.2,A,0.870361
201110_s_at,2.9,A,0.991943
201111_at,455.9,P,0.000244
201112_s_at,1341.4,P,0.000244
201113_at,2874.8,P,0.000732
201114_x_at,3929.5,P,0.00415
201115_at,1091.4,P,0.023926
201116_s_at,28.7,A,0.870361
201117_s_at,9.3,A,0.904785
201118_at,961.7,P,0.00293
201119_s_at,5925.4,P,0.000244
201120_s_at,337.7,A,0.149658
201121_s_at,965.1,A,0.080566
201122_x_at,1179.9,M,0.056152
201123_s_at,576.5,P,0.000732
201124_at,246.4,A,0.19458
201125_s_at,35.1,A,0.850342
201126_s_at,415.1,P,0.00415
201127_s_at,470.7,P,0.010742
201128_s_at,2793.9,P,0.000732
201129_at,1104.9,P,0.000244
201130_s_at,6.6,A,0.533936
201131_s_at,60.6,A,0.72583
201132_at,560.2,P,0.000244
201133_s_at,745.9,P,0.000244
201134_x_at,6769.5,P,0.000732
201135_at,2030.3,P,0.000244
201136_at,1697.7,P,0.00293
201137_s_at,6590.7,P,0.001953
201138_s_at,919.3,P,0.000244
201139_s_at,769.3,P,0.00293
201140_s_at,149.2,A,0.366211
201141_at,175.3,A,0.080566
201142_at,847.9,P,0.00415
201143_s_at,381.3,P,0.000732
201144_s_at,1162.3,P,0.001953
201145_at,1258.2,P,0.000244
201146_at,1041.4,P,0.001221
201147_s_at,13,A,0.932373
201148_s_at,68.9,A,0.665527
201149_s_at,273.4,P,0.037598
201150_s_at,12.5,A,0.780518
201151_s_at,1555.7,P,0.000244
201152_s_at,6804,P,0.000244
201153_s_at,3670.5,P,0.000244
201154_x_at,24685.9,P,0.000244
201155_s_at,887,P,0.008057
201156_s_at,332.9,A,0.129639
201157_s_at,861.5,P,0.000244
201158_at,85.4,A,0.27417
