ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
201183_s_at,1166.8,P,0.001953
201184_s_at,1845.7,A,0.149658
201185_at,288,A,0.334473
201186_at,1174.4,P,0.00415
201187_s_at,138.3,A,0.19458
201188_s_at,525,A,0.567627
201189_s_at,802.4,M,0.056152
201190_s_at,596,A,0.067627
201191_at,137.7,A,0.696289
201192_s_at,361,A,0.080566
201193_at,292.2,A,0.27417
201194_at,954.9,P,0.005859
201195_s_at,1578,P,0.010742
201196_s_at,1490.3,P,0.000244
201197_at,1158.3,P,0.000732
201198_s_at,685,P,0.01416
201199_s_at,2130.5,P,0.046143
201200_at,1270,P,0.001221
201201_at,1438.3,P,0.005859
201202_at,2780,P,0.000244
201203_s_at,57.7,A,0.72583
201204_s_at,61.5,A,0.334473
201205_at,452.8,A,0.129639
201206_s_at,39.6,A,0.334473
201207_at,341.8,A,0.5
201208_s_at,351.5,A,0.567627
201209_at,850.9,P,0.008057
201210_at,5062.2,P,0.000244
201211_s_at,1554,P,0.001221
201212_at,89.2,A,0.665527
201213_at,230.1,A,0.533936
201214_s_at,461.9,P,0.037598
201215_at,236.5,A,0.129639
201216_at,2037.4,P,0.000244
201217_x_at,37407,P,0.000244
201218_at,291.2,A,0.080566
201219_at,90.5,A,0.696289
201220_x_at,1014.4,P,0.001953
201221_s_at,3437.9,P,0.001953
201222_s_at,735.3,P,0.000244
201223_s_at,595,P,0.001221
201224_s_at,437.5,A,0.129639
201225_s_at,3076.3,P,0.000244
201226_at,2521,P,0.000244
201227_s_at,3135.7,P,0.000244
201228_s_at,67.4,A,0.633789
201229_s_at,336.6,A,0.129639
201230_s_at,900.2,P,0.005859
201231_s_at,6138.3,P,0.000244
201232_s_at,1058.2,P,0.005859
201233_at,408.8,A,0.111572
201234_at,1220.1,A,0.171387
201235_s_at,857.9,P,0.030273
201236_s_at,3206.8,P,0.010742
201237_at,539.5,P,0.005859
201238_s_at,556,P,0.000244
201239_s_at,813.5,P,0.000732
201240_s_at,1123.5,P,0.008057
201241_at,1121.6,P,0.01416
201242_s_at,96.9,A,0.601074
201243_s_at,78.1,A,0.665527
201244_s_at,2387.8,P,0.000732
201245_s_at,644.4,P,0.000732
201246_s_at,94.5,A,0.366211
201247_at,647.6,M,0.056152
201248_s_at,603.2,P,0.046143
201249_at,417.5,A,0.334473
201250_s_at,851.7,P,0.010742
201251_at,4322.3,P,0.00293
201252_at,254.6,A,0.246094
201253_s_at,1576.2,M,0.056152
201254_x_at,42016,P,0.001953
201255_x_at,2764.6,P,0.000244
201256_at,2275.1,P,0.000244
201257_x_at,58121.3,P,0.000244
201258_at,20260.2,P,0.000244
201259_s_at,1152.3,P,0.000244
