ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200866_s_at,2411.9,P,0.000732
200867_at,760.5,P,0.000244
200868_s_at,818,P,0.010742
200869_at,23872.6,P,0.000244
200870_at,1542.3,P,0.000244
200871_s_at,5649.7,P,0.000244
200872_at,90.4,A,0.219482
200873_s_at,5557.4,P,0.000244
200874_s_at,444.4,P,0.001221
200875_s_at,2012,P,0.000244
200876_s_at,3341.6,P,0.000244
200877_at,5741.2,P,0.000244
200878_at,155.7,A,0.246094
200879_s_at,120,A,0.334473
200880_at,2409.1,P,0.000732
200881_s_at,4072.6,P,0.000244
200882_s_at,1775,P,0.000244
200883_at,1614.4,P,0.000244
200884_at,91.1,A,0.567627
200885_at,875.4,P,0.023926
200886_s_at,4171.9,P,0.000244
200887_s_at,1599.9,P,0.000244
200888_s_at,27974.4,P,0.000244
200889_s_at,1390.3,P,0.000244
200890_s_at,1013.7,P,0.000244
200891_s_at,3404.7,P,0.000244
200892_s_at,2478.2,P,0.000244
200893_at,5252.9,P,0.000244
200894_s_at,306.2,A,0.095215
200895_s_at,956.9,P,0.005859
200896_x_at,1945.4,P,0.000244
200897_s_at,10.7,A,0.466064
200898_s_at,1353.9,P,0.001953
200899_s_at,2447.4,P,0.000244
200900_s_at,605.8,P,0.001221
200901_s_at,1209.1,P,0.00415
200902_at,1774.9,P,0.000244
200903_s_at,839,P,0.000244
200904_at,5662.9,P,0.000244
200905_x_at,15038.8,P,0.000244
200906_s_at,81,A,0.398926
200907_s_at,24.3,A,0.753906
200908_s_at,15.6,A,0.601074
200909_s_at,19910.2,P,0.000244
200910_at,3011.3,P,0.000244
200911_s_at,1705.6,P,0.01416
200912_s_at,11217.4,P,0.000244
200913_at,689.4,P,0.00415
200914_x_at,795,P,0.000732
200915_x_at,1893.4,P,0.000244
200916_at,464.9,A,0.080566
200917_s_at,216.3,A,0.19458
200918_s_at,1955.9,P,0.001221
200919_at,956.3,P,0.023926
200920_s_at,5879.6,P,0.000244
200921_s_at,3524.1,P,0.000244
200922_at,135,A,0.27417
200923_at,1575.2,P,0.00415
200924_s_at,545.9,P,0.018555
200925_at,6680.1,P,0.000244
200926_at,48015.4,P,0.000244
200927_s_at,1043.1,P,0.000244
200928_s_at,51.8,A,0.533936
200929_at,1444.3,P,0.000732
200930_s_at,72.9,A,0.633789
200931_s_at,2319.1,P,0.000244
200932_s_at,619.6,P,0.001953
200933_x_at,48696.3,P,0.000244
200934_at,7221.3,P,0.000244
200935_at,304.7,P,0.01416
200936_at,13490.5,P,0.000244
200937_s_at,10704.8,P,0.000244
200938_s_at,70.3,A,0.696289
200939_s_at,16.3,A,0.780518
200940_s_at,1342.4,P,0.001221
200941_at,1107.2,P,0.000732
200942_s_at,1502.8,P,0.00293
200943_at,12061.7,P,0.000244
200944_s_at,13490,P,0.000244
200945_s_at,2670.4,P,0.000244
200946_x_at,1180.9,P,0.00415
200947_s_at,1373.6,P,0.001221
200948_at,751.8,P,0.000732
200949_x_at,18452,P,0.000244
200950_at,682.2,P,0.01416
200951_s_at,210.4,P,0.037598
200952_s_at,241.9,A,0.171387
200953_s_at,4206.5,P,0.000732
