ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200903_s_at,593,P,0.000732
200904_at,4424.7,P,0.000244
200905_x_at,7444.9,P,0.000244
200906_s_at,52.3,A,0.633789
200907_s_at,83.3,A,0.665527
200908_s_at,135.4,A,0.129639
200909_s_at,27343.4,P,0.000244
200910_at,3502.5,P,0.000244
200911_s_at,1423.2,A,0.067627
200912_s_at,18461.5,P,0.000244
200913_at,377.4,P,0.030273
200914_x_at,235.2,P,0.046143
200915_x_at,2724.9,P,0.000244
200916_at,431.9,A,0.398926
200917_s_at,156.1,A,0.753906
200918_s_at,1431,P,0.00293
200919_at,1574.2,P,0.01416
200920_s_at,4186.9,P,0.000244
200921_s_at,5655.4,P,0.000244
200922_at,165.9,A,0.366211
200923_at,1567.1,P,0.030273
200924_s_at,234,A,0.149658
200925_at,4971.4,P,0.000244
200926_at,47331.6,P,0.000244
200927_s_at,1064.8,P,0.000244
200928_s_at,75.5,A,0.753906
200929_at,884.4,P,0.000244
200930_s_at,139.2,A,0.466064
200931_s_at,856.7,P,0.000244
200932_s_at,1219.6,P,0.001953
200933_x_at,33388.3,P,0.000244
200934_at,3121.6,P,0.000244
200935_at,239.7,P,0.023926
200936_at,15607.4,P,0.000244
200937_s_at,17944.6,P,0.000244
200938_s_at,7.8,A,0.850342
200939_s_at,5.9,A,0.981445
200940_s_at,1996,P,0.000244
200941_at,920.9,P,0.00293
200942_s_at,1518.2,P,0.005859
200943_at,3942.9,P,0.000732
200944_s_at,4663.5,P,0.000244
200945_s_at,3015.5,P,0.000732
200946_x_at,837.1,P,0.01416
200947_s_at,806.4,A,0.067627
200948_at,781.7,P,0.000244
200949_x_at,19613.2,P,0.000244
200950_at,1154,P,0.008057
200951_s_at,146.2,A,0.466064
200952_s_at,34.7,A,0.80542
200953_s_at,6277.7,P,0.00293
200954_at,754.4,A,0.19458
200955_at,1327.2,P,0.000732
200956_s_at,503.9,P,0.00415
200957_s_at,1053.6,P,0.000732
200958_s_at,2101.6,P,0.000244
200959_at,912.1,P,0.001221
200960_x_at,2659.1,P,0.00415
200961_at,702.7,P,0.000732
200962_at,965.3,P,0.010742
200963_x_at,34952.8,P,0.000244
200964_at,4823.3,P,0.000244
200965_s_at,693.7,P,0.00293
200966_x_at,2955,P,0.001953
200967_at,1624.8,P,0.000244
200968_s_at,1583.5,P,0.000732
200969_at,680.8,P,0.000244
200970_s_at,1440.3,P,0.010742
200971_s_at,3936.8,P,0.000244
200972_at,3034.6,P,0.000244
200973_s_at,1300.1,P,0.000732
200974_at,285.9,A,0.246094
200975_at,1259.4,P,0.000244
200976_s_at,2433.5,P,0.000244
200977_s_at,1305.8,P,0.000244
200978_at,3985.8,P,0.000732
200979_at,1004.2,P,0.001221
200980_s_at,2199.5,P,0.000244
200981_x_at,23796.3,P,0.000244
200982_s_at,553.1,A,0.129639
200983_x_at,506.3,P,0.001953
200984_s_at,484.3,P,0.010742
200985_s_at,285.7,A,0.067627
200986_at,118.6,A,0.398926
200987_x_at,349.6,A,0.303711
200988_s_at,267.1,P,0.00293
200989_at,6261.4,P,0.000244
200990_at,2474.7,P,0.001221
200991_s_at,447.3,A,0.5
200992_at,1212.4,P,0.000244
200993_at,968.7,P,0.000244
200994_at,942.1,P,0.000732
200995_at,658.4,P,0.030273
200996_at,2863,P,0.000732
200997_at,1775.3,P,0.001221
200998_s_at,738,P,0.01416
200999_s_at,1474.8,P,0.001953
201000_at,2414,P,0.008057
201001_s_at,175.6,P,0.01416
201002_s_at,1106.8,P,0.000244
201003_x_at,1166.4,P,0.001221
201004_at,3458.2,P,0.000244
201005_at,24781.7,P,0.000244
201006_at,293.5,A,0.19458
201007_at,1799.2,P,0.000244
201008_s_at,627.1,A,0.067627
201009_s_at,3259.8,P,0.001221
201010_s_at,5994.4,P,0.000244
201011_at,746.8,P,0.001953
201012_at,467.3,P,0.000244
201013_s_at,1446.2,P,0.000244
201014_s_at,528.6,P,0.01416
201015_s_at,1216.1,P,0.008057
201016_at,571.8,P,0.000244
201017_at,644.8,P,0.000244
201018_at,1088.6,P,0.000732
201019_s_at,1190.5,P,0.000244
201020_at,1232.4,P,0.000244
201021_s_at,805.7,P,0.018555
201022_s_at,910.1,P,0.000244
201023_at,2990.5,P,0.000244
201024_x_at,449.2,A,0.067627
201025_at,354.1,P,0.030273
201026_at,181.9,A,0.149658
201027_s_at,555.4,P,0.037598
201028_s_at,3811.7,P,0.000244
201029_s_at,8355.3,P,0.000244
201030_x_at,5058.1,P,0.000732
201031_s_at,9776.4,P,0.000244
201032_at,1460.4,P,0.018555
201033_x_at,40437.5,P,0.000244
201034_at,8305.6,P,0.000244
201035_s_at,1082.3,A,0.067627
201036_s_at,755.8,P,0.000244
201037_at,699.2,P,0.018555
201038_s_at,582.4,P,0.005859
201039_s_at,360.4,M,0.056152
201040_at,216.6,A,0.398926
201041_s_at,15878.3,P,0.000732
201042_at,96.4,A,0.533936
201043_s_at,104.4,A,0.334473
201044_x_at,9.7,A,0.99585
201045_s_at,11.7,A,0.753906
201046_s_at,1053.1,P,0.037598
201047_x_at,1856.6,P,0.001953
201048_x_at,187.2,A,0.129639
201049_s_at,51398.3,P,0.000244
201050_at,127.6,A,0.533936
201051_at,4023.5,P,0.000244
201052_s_at,446.1,P,0.037598
201053_s_at,477,P,0.018555
201054_at,2953.7,P,0.000244
201055_s_at,149.9,A,0.095215
201056_at,717.7,P,0.00415
201057_s_at,1545.5,P,0.001221
201058_s_at,12.7,A,0.994141
201059_at,413.7,A,0.080566
201060_x_at,494.4,P,0.000244
201061_s_at,658.8,P,0.037598
201062_at,7.3,A,0.99707
201063_at,506,P,0.000732
201064_s_at,1065.5,P,0.000732
201065_s_at,2947.5,P,0.000732
201066_at,1040.2,P,0.018555
201067_at,426.2,A,0.303711
201068_s_at,2007.3,P,0.000244
201069_at,320.4,M,0.056152
201070_x_at,1364.6,P,0.005859
201071_x_at,12566.6,P,0.000732
201072_s_at,145,A,0.366211
201073_s_at,298.7,A,0.095215
201074_at,1513.2,P,0.000732
201075_s_at,678.5,P,0.000732
201076_at,897.1,P,0.01416
201077_s_at,3010.3,P,0.000244
201078_at,2451.5,P,0.001221
201079_at,242.5,A,0.171387
201080_at,1175.5,P,0.008057
201081_s_at,69.7,A,0.398926
201082_s_at,315,P,0.00415
201083_s_at,134.1,A,0.149658
201084_s_at,4062.5,P,0.000244
201085_s_at,152.4,A,0.601074
201086_x_at,5335.5,P,0.000244
201087_at,861,P,0.030273
201088_at,2541.3,P,0.000244
201089_at,982.4,P,0.000244
201090_x_at,21530,P,0.01416
201091_s_at,826.6,P,0.000244
201092_at,4642.6,P,0.000244
201093_x_at,1636.5,P,0.001221
201094_at,25625.7,P,0.000244
201095_at,734.9,A,0.095215
201096_s_at,1421.8,P,0.000244
201097_s_at,2406.9,P,0.000244
201098_at,1008.7,P,0.000244
201099_at,1174.2,P,0.000244
201100_s_at,1643.4,P,0.00415
201101_s_at,743.4,P,0.037598
201102_s_at,354.8,P,0.000244
201103_x_at,6319.6,P,0.000244
201104_x_at,4264.6,P,0.001953
201105_at,1142.5,P,0.000244
201106_at,1071.5,P,0.01416
201107_s_at,11.2,A,0.981445
201108_s_at,49.3,A,0.466064
201109_s_at,27.4,A,0.780518
201110_s_at,12.2,A,0.943848
201111_at,589.4,P,0.000244
201112_s_at,2098.4,P,0.001953
201113_at,2344.2,P,0.000732
201114_x_at,2030.7,P,0.023926
201115_at,781.2,P,0.023926
201116_s_at,56.7,A,0.953857
201117_s_at,58.3,A,0.432373
201118_at,694.1,P,0.00293
201119_s_at,2462.9,P,0.000732
