ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200902_at,2145.6,P,0.000732
200903_s_at,1405.1,P,0.000244
200904_at,982.4,P,0.000244
200905_x_at,7173.9,P,0.000244
200906_s_at,96.1,A,0.334473
200907_s_at,36.8,A,0.753906
200908_s_at,160.2,A,0.466064
200909_s_at,26011.2,P,0.000244
200910_at,4169.6,P,0.000244
200911_s_at,1703.3,A,0.080566
200912_s_at,7281.2,P,0.000244
200913_at,569.5,A,0.080566
200914_x_at,344.5,P,0.018555
200915_x_at,2003.3,P,0.000244
200916_at,1445.1,P,0.030273
200917_s_at,417.6,A,0.129639
200918_s_at,1739.2,P,0.00415
200919_at,1660.8,P,0.018555
200920_s_at,3009.5,P,0.000244
200921_s_at,1785.1,P,0.000244
200922_at,597.6,P,0.037598
200923_at,2940.2,P,0.005859
200924_s_at,691.1,P,0.018555
200925_at,5410.6,P,0.000244
200926_at,68186.8,P,0.000244
200927_s_at,1672,P,0.001221
200928_s_at,78.6,A,0.601074
200929_at,921.8,P,0.010742
200930_s_at,16.4,A,0.932373
200931_s_at,2072.7,P,0.000244
200932_s_at,251.3,A,0.219482
200933_x_at,38962.6,P,0.000244
200934_at,2104.6,P,0.000244
200935_at,408.7,P,0.001221
200936_at,17578.7,P,0.000244
200937_s_at,15404.7,P,0.000244
200938_s_at,30.5,A,0.753906
200939_s_at,17,A,0.780518
200940_s_at,1772.7,P,0.008057
200941_at,913.2,P,0.005859
200942_s_at,2094.9,P,0.00293
200943_at,6893.2,P,0.000732
200944_s_at,7087.7,P,0.000244
200945_s_at,1384.1,P,0.000244
200946_x_at,745.7,P,0.023926
200947_s_at,860.8,A,0.129639
200948_at,982.6,P,0.000244
200949_x_at,25148.7,P,0.000244
200950_at,1372.3,P,0.037598
200951_s_at,585.8,P,0.046143
200952_s_at,883,P,0.00293
200953_s_at,7314.1,P,0.000732
200954_at,1070.5,A,0.165771
200955_at,1304.8,P,0.000732
200956_s_at,1055.4,P,0.00415
200957_s_at,909,P,0.000244
200958_s_at,1115.4,P,0.001221
200959_at,2372.1,P,0.000244
200960_x_at,2338.3,P,0.005859
200961_at,571.5,P,0.00293
200962_at,1107.6,P,0.010742
200963_x_at,50062.8,P,0.000244
200964_at,3964.6,P,0.000244
200965_s_at,497.7,P,0.046143
200966_x_at,4150.5,P,0.000244
200967_at,2493.6,P,0.000244
200968_s_at,2165.1,P,0.000732
200969_at,591.6,P,0.000244
200970_s_at,933.5,P,0.00415
200971_s_at,3252.8,P,0.000244
200972_at,1704.7,P,0.000244
200973_s_at,717,P,0.000244
200974_at,637.9,A,0.067627
200975_at,1490.1,P,0.000244
200976_s_at,2141.8,P,0.000244
200977_s_at,874.7,P,0.000244
200978_at,3284.4,P,0.00415
200979_at,347.7,P,0.000244
200980_s_at,1471,P,0.001221
200981_x_at,16036.4,P,0.000732
200982_s_at,713.8,A,0.171387
200983_x_at,1183.1,P,0.000732
200984_s_at,1175.1,P,0.000732
200985_s_at,1344,P,0.008057
200986_at,217.1,A,0.303711
200987_x_at,730.9,A,0.219482
200988_s_at,302.7,P,0.037598
200989_at,3392.8,P,0.000244
200990_at,3862.3,P,0.001953
200991_s_at,274.1,A,0.334473
200992_at,2267.4,P,0.000244
200993_at,1633.8,P,0.000732
200994_at,1456,P,0.000732
200995_at,617.5,P,0.030273
200996_at,2061.5,P,0.000732
200997_at,1130.5,P,0.010742
200998_s_at,470.2,P,0.010742
200999_s_at,295.3,A,0.171387
201000_at,2564.5,P,0.008057
201001_s_at,787.4,P,0.010742
201002_s_at,2185.4,P,0.000732
201003_x_at,855.6,P,0.001953
201004_at,3132.6,P,0.000244
201005_at,5201.9,P,0.000244
201006_at,455.7,A,0.171387
201007_at,1515.9,P,0.000244
201008_s_at,2578.7,P,0.005859
201009_s_at,4045,P,0.001953
201010_s_at,5645.6,P,0.000244
201011_at,1050.4,P,0.00293
201012_at,574.2,P,0.000244
201013_s_at,2471.5,P,0.000244
201014_s_at,1611,P,0.000244
201015_s_at,3635,P,0.000244
201016_at,530.8,P,0.01416
201017_at,524,P,0.000244
201018_at,705.8,P,0.000244
201019_s_at,1005.1,P,0.000244
201020_at,1517.4,P,0.000244
201021_s_at,364.2,A,0.111572
201022_s_at,265.2,A,0.080566
201023_at,1996.4,P,0.000244
201024_x_at,428.1,A,0.246094
201025_at,225.8,A,0.080566
201026_at,250.2,M,0.056152
201027_s_at,523.5,P,0.00415
201028_s_at,13908,P,0.000244
