ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200832_s_at,16.9,A,0.932373
200833_s_at,5390.4,P,0.000244
200834_s_at,14106.9,P,0.000244
200835_s_at,13.4,A,0.981445
200836_s_at,348.7,A,0.27417
200837_at,831.2,P,0.018555
200838_at,793.5,P,0.023926
200839_s_at,779.8,P,0.00415
200840_at,3115,P,0.000244
200841_s_at,110.5,A,0.665527
200842_s_at,375.4,P,0.037598
200843_s_at,328.9,A,0.095215
200844_s_at,2530.7,P,0.000732
200845_s_at,664.8,P,0.000732
200846_s_at,997.5,P,0.00293
200847_s_at,4430,P,0.000244
200848_at,280,A,0.095215
200849_s_at,449.9,A,0.129639
200850_s_at,837,P,0.000244
200851_s_at,4927.7,P,0.000732
200852_x_at,1300.6,P,0.01416
200853_at,3145.7,P,0.001953
200854_at,529.7,P,0.001221
200855_at,264.2,P,0.030273
200856_x_at,312.1,P,0.023926
200857_s_at,1391,P,0.001953
200858_s_at,11279,P,0.000244
200859_x_at,739.9,P,0.00415
200860_s_at,1341.7,P,0.000244
200861_at,777,P,0.023926
200862_at,319.9,P,0.030273
200863_s_at,1771.1,P,0.001221
200864_s_at,200.5,P,0.000244
200865_at,7,A,0.80542
200866_s_at,1882.8,P,0.00415
200867_at,623.9,P,0.000244
200868_s_at,1954.1,P,0.00415
200869_at,25479.7,P,0.000244
200870_at,5258.5,P,0.000244
200871_s_at,2049.8,P,0.000732
200872_at,388.5,A,0.111572
200873_s_at,1992.6,P,0.000244
200874_s_at,455.9,P,0.000732
200875_s_at,681.3,P,0.001221
200876_s_at,1947,P,0.000244
200877_at,1832.3,P,0.001953
200878_at,458.1,P,0.046143
200879_s_at,130.4,A,0.219482
200880_at,2662,P,0.001221
200881_s_at,3655.2,P,0.000732
200882_s_at,373.6,P,0.00415
200883_at,1072.4,P,0.000732
200884_at,242,A,0.067627
200885_at,246.9,A,0.27417
200886_s_at,1094.3,P,0.00293
200887_s_at,419.5,A,0.080566
200888_s_at,16654.5,P,0.000244
200889_s_at,612.5,P,0.030273
200890_s_at,293.5,P,0.037598
200891_s_at,790.4,P,0.000244
200892_s_at,4849.4,P,0.000244
200893_at,4083.2,P,0.000732
200894_s_at,127,A,0.398926
200895_s_at,81.5,A,0.366211
200896_x_at,2993.6,P,0.000732
200897_s_at,21.7,A,0.432373
200898_s_at,6135.9,P,0.000732
200899_s_at,1837.3,P,0.000244
200900_s_at,261,A,0.111572
200901_s_at,728.9,P,0.046143
200902_at,695.8,P,0.000244
200903_s_at,467.8,P,0.001953
200904_at,3636.2,P,0.000244
200905_x_at,13664.9,P,0.000244
200906_s_at,183.1,A,0.129639
200907_s_at,137.7,A,0.567627
200908_s_at,315.9,A,0.219482
200909_s_at,21677.3,P,0.000244
200910_at,1007,P,0.000244
200911_s_at,5078.2,P,0.001953
200912_s_at,10021.3,P,0.000244
200913_at,469.1,A,0.129639
200914_x_at,527.2,P,0.00293
200915_x_at,2163.6,P,0.000244
200916_at,660.1,M,0.056152
200917_s_at,702.2,P,0.046143
200918_s_at,3316.1,P,0.000732
200919_at,2464.7,P,0.005859
200920_s_at,26974.5,P,0.000244
200921_s_at,14461.2,P,0.000244
200922_at,324.4,P,0.023926
200923_at,589.9,A,0.095215
200924_s_at,521.7,A,0.067627
200925_at,3950.1,P,0.000244
200926_at,39223.1,P,0.000244
200927_s_at,2133.1,P,0.000244
200928_s_at,106.4,P,0.030273
200929_at,1433.8,P,0.000244
200930_s_at,39.6,A,0.567627
200931_s_at,959.8,P,0.001221
200932_s_at,844.5,P,0.01416
200933_x_at,37404.4,P,0.000244
200934_at,2466.7,P,0.000244
200935_at,474,P,0.000732
200936_at,17498.3,P,0.000244
200937_s_at,13897.3,P,0.000244
200938_s_at,11.9,A,0.981445
200939_s_at,227.8,A,0.219482
200940_s_at,4237.8,P,0.000244
200941_at,934.2,P,0.000732
200942_s_at,911.8,P,0.01416
200943_at,10928.9,P,0.000244
200944_s_at,5788.1,P,0.000244
200945_s_at,1357.3,P,0.000244
200946_x_at,1289.6,P,0.00415
200947_s_at,738,A,0.171387
200948_at,1218.9,P,0.000244
200949_x_at,23720.1,P,0.000244
200950_at,869.7,P,0.030273
200951_s_at,85.1,A,0.398926
200952_s_at,288.4,A,0.095215
200953_s_at,1770.7,P,0.00415
200954_at,1283.2,M,0.056152
200955_at,730.4,P,0.000732
200956_s_at,581.2,P,0.005859
200957_s_at,561.2,P,0.018555
200958_s_at,1397.8,P,0.000244
200959_at,2699.6,P,0.000244
200960_x_at,1332.5,P,0.00415
200961_at,420.9,P,0.005859
200962_at,345.4,A,0.067627
200963_x_at,30207.5,P,0.000244
200964_at,3434.3,P,0.000244
200965_s_at,1283.7,P,0.001953
200966_x_at,1293.8,P,0.01416
200967_at,663.4,P,0.000244
200968_s_at,945.6,P,0.010742
200969_at,614.3,P,0.000244
200970_s_at,1543.5,P,0.001953
200971_s_at,2048.4,P,0.000244
200972_at,1524.7,P,0.000732
200973_s_at,920.9,P,0.000244
200974_at,332.9,A,0.080566
200975_at,913.9,P,0.001953
200976_s_at,2736.5,P,0.000244
200977_s_at,1737.6,P,0.000244
200978_at,1242.3,P,0.01416
200979_at,453.1,P,0.00293
200980_s_at,2955.9,P,0.000244
200981_x_at,31208.9,P,0.000244
200982_s_at,32.8,A,0.633789
200983_x_at,735.3,P,0.000244
200984_s_at,852.6,P,0.001953
200985_s_at,592.6,P,0.018555
200986_at,222,A,0.111572
200987_x_at,994.9,A,0.080566
200988_s_at,79.4,A,0.246094
200989_at,9771.5,P,0.000244
200990_at,2863.2,P,0.000732
200991_s_at,137.9,A,0.72583
200992_at,1253.2,P,0.000732
200993_at,1054.6,P,0.001221
200994_at,450.3,P,0.000732
200995_at,373.7,P,0.030273
200996_at,1059,P,0.000732
200997_at,1353.4,P,0.001221
200998_s_at,990,P,0.00415
200999_s_at,1017.3,P,0.00415
201000_at,852.2,A,0.129639
